family,parameters,a,b,c,factorization_c,source_capacities,sink_primes,source_count,sink_count,residual_numerator,residual_denominator,scalar_numerator,scalar_denominator,fragmentation_numerator,fragmentation_denominator,conductor,coarse_ratio_floor,assignment,assigned_packet_products,optimal_capped_reward_product,source_capacity_product
unit_prime_square,p=2969,1,8814960,8814961,2969^2,2969:2969,2;3;5;7;11;53,1,6,1,1,1,1,1,1,363494670,0,2->2969;3->2969;5->2969;7->2969;11->2969;53->2969,2969:122430,2969,2969
unit_prime_square,p=2971,1,8826840,8826841,2971^2,2971:2971,2;3;5;11;743,1,5,1,1,1,1,1,1,728459490,0,2->2971;3->2971;5->2971;11->2971;743->2971,2971:245190,2971,2971
unit_prime_square,p=2999,1,8994000,8994001,2999^2,2999:2999,2;3;5;1499,1,4,1,1,1,1,1,1,134865030,0,2->2999;3->2999;5->2999;1499->2999,2999:44970,2999,2999
unit_prime_square,p=3001,1,9006000,9006001,3001^2,3001:3001,2;3;5;19;79,1,5,1,1,1,1,1,1,135135030,0,2->3001;3->3001;5->3001;19->3001;79->3001,3001:45030,3001,3001
unit_prime_square,p=3011,1,9066120,9066121,3011^2,3011:3011,2;3;5;7;43;251,1,6,1,1,1,1,1,1,6824521830,0,2->3011;3->3011;5->3011;7->3011;43->3011;251->3011,3011:2266530,3011,3011
unit_prime_square,p=3019,1,9114360,9114361,3019^2,3019:3019,2;3;5;151;503,1,5,1,1,1,1,1,1,6879063210,0,2->3019;3->3019;5->3019;151->3019;503->3019,3019:2278590,3019,3019
unit_prime_square,p=3023,1,9138528,9138529,3023^2,3023:3023,2;3;7;1511,1,4,1,1,1,1,1,1,191845626,0,2->3023;3->3023;7->3023;1511->3023,3023:63462,3023,3023
unit_prime_square,p=3037,1,9223368,9223369,3037^2,3037:3037,2;3;7;11;23;31,1,6,1,1,1,1,1,1,1000406022,0,2->3037;3->3037;7->3037;11->3037;23->3037;31->3037,3037:329406,3037,3037
unit_prime_square,p=3041,1,9247680,9247681,3041^2,3041:3041,2;3;5;13;19,1,5,1,1,1,1,1,1,22533810,0,2->3041;3->3041;5->3041;13->3041;19->3041,3041:7410,3041,3041
unit_prime_square,p=3049,1,9296400,9296401,3049^2,3049:3049,2;3;5;61;127,1,5,1,1,1,1,1,1,708618090,0,2->3049;3->3049;5->3049;61->3049;127->3049,3049:232410,3049,3049
unit_prime_square,p=3061,1,9369720,9369721,3061^2,3061:3061,2;3;5;17;1531,1,5,1,1,1,1,1,1,2390059410,0,2->3061;3->3061;5->3061;17->3061;1531->3061,3061:780810,3061,3061
unit_prime_square,p=3067,1,9406488,9406489,3067^2,3067:3067,2;3;7;13;59;73,1,6,1,1,1,1,1,1,7212424674,0,2->3067;3->3067;7->3067;13->3067;59->3067;73->3067,3067:2351622,3067,3067
unit_prime_square,p=3079,1,9480240,9480241,3079^2,3079:3079,2;3;5;7;11;19,1,6,1,1,1,1,1,1,135137310,0,2->3079;3->3079;5->3079;7->3079;11->3079;19->3079,3079:43890,3079,3079
unit_prime_square,p=3083,1,9504888,9504889,3083^2,3083:3083,2;3;23;67;257,1,5,1,1,1,1,1,1,7325892426,0,2->3083;3->3083;23->3083;67->3083;257->3083,3083:2376222,3083,3083
unit_prime_square,p=3089,1,9541920,9541921,3089^2,3089:3089,2;3;5;103;193,1,5,1,1,1,1,1,1,1842186930,0,2->3089;3->3089;5->3089;103->3089;193->3089,3089:596370,3089,3089
unit_prime_square,p=3109,1,9665880,9665881,3109^2,3109:3109,2;3;5;7;37;311,1,6,1,1,1,1,1,1,7512805230,0,2->3109;3->3109;5->3109;7->3109;37->3109;311->3109,3109:2416470,3109,3109
unit_prime_square,p=3119,1,9728160,9728161,3119^2,3119:3119,2;3;5;13;1559,1,5,1,1,1,1,1,1,1896383190,0,2->3119;3->3119;5->3119;13->3119;1559->3119,3119:608010,3119,3119
unit_prime_square,p=3121,1,9740640,9740641,3121^2,3121:3121,2;3;5;7;13;223,1,6,1,1,1,1,1,1,1900033590,0,2->3121;3->3121;5->3121;7->3121;13->3121;223->3121,3121:608790,3121,3121
unit_prime_square,p=3137,1,9840768,9840769,3137^2,3137:3137,2;3;7;523,1,4,1,1,1,1,1,1,68907342,0,2->3137;3->3137;7->3137;523->3137,3137:21966,3137,3137
unit_prime_square,p=3163,1,10004568,10004569,3163^2,3163:3163,2;3;7;17;31;113,1,6,1,1,1,1,1,1,7911112146,0,2->3163;3->3163;7->3163;17->3163;31->3163;113->3163,3163:2501142,3163,3163
unit_prime_square,p=3167,1,10029888,10029889,3167^2,3167:3167,2;3;11;1583,1,4,1,1,1,1,1,1,330881826,0,2->3167;3->3167;11->3167;1583->3167,3167:104478,3167,3167
unit_prime_square,p=3169,1,10042560,10042561,3169^2,3169:3169,2;3;5;11;317,1,5,1,1,1,1,1,1,331509090,0,2->3169;3->3169;5->3169;11->3169;317->3169,3169:104610,3169,3169
unit_prime_square,p=3181,1,10118760,10118761,3181^2,3181:3181,2;3;5;37;43;53,1,6,1,1,1,1,1,1,8046943890,0,2->3181;3->3181;5->3181;37->3181;43->3181;53->3181,3181:2529690,3181,3181
unit_prime_square,p=3187,1,10156968,10156969,3187^2,3187:3187,2;3;59;797,1,4,1,1,1,1,1,1,899173806,0,2->3187;3->3187;59->3187;797->3187,3187:282138,3187,3187
unit_prime_square,p=3191,1,10182480,10182481,3191^2,3191:3191,2;3;5;7;11;19;29,1,7,1,1,1,1,1,1,4061536710,0,2->3191;3->3191;5->3191;7->3191;11->3191;19->3191;29->3191,3191:1272810,3191,3191
unit_prime_square,p=3203,1,10259208,10259209,3203^2,3203:3203,2;3;89;1601,1,4,1,1,1,1,1,1,2738353602,0,2->3203;3->3203;89->3203;1601->3203,3203:854934,3203,3203
unit_prime_square,p=3209,1,10297680,10297681,3209^2,3209:3209,2;3;5;107;401,1,5,1,1,1,1,1,1,4130656890,0,2->3209;3->3209;5->3209;107->3209;401->3209,3209:1287210,3209,3209
unit_prime_square,p=3217,1,10349088,10349089,3217^2,3217:3217,2;3;67;1609,1,4,1,1,1,1,1,1,2080813506,0,2->3217;3->3217;67->3217;1609->3217,3217:646818,3217,3217
unit_prime_square,p=3221,1,10374840,10374841,3221^2,3221:3221,2;3;5;7;23;179,1,6,1,1,1,1,1,1,2784779970,0,2->3221;3->3221;5->3221;7->3221;23->3221;179->3221,3221:864570,3221,3221
unit_prime_square,p=3229,1,10426440,10426441,3229^2,3229:3229,2;3;5;17;19;269,1,6,1,1,1,1,1,1,8416743690,0,2->3229;3->3229;5->3229;17->3229;19->3229;269->3229,3229:2606610,3229,3229
unit_prime_square,p=3251,1,10569000,10569001,3251^2,3251:3251,2;3;5;13;271,1,5,1,1,1,1,1,1,343598190,0,2->3251;3->3251;5->3251;13->3251;271->3251,3251:105690,3251,3251
unit_prime_square,p=3253,1,10582008,10582009,3253^2,3253:3253,2;3;271;1627,1,4,1,1,1,1,1,1,8605818006,0,2->3253;3->3253;271->3253;1627->3253,3253:2645502,3253,3253
unit_prime_square,p=3257,1,10608048,10608049,3257^2,3257:3257,2;3;11;37;181,1,5,1,1,1,1,1,1,1439600514,0,2->3257;3->3257;11->3257;37->3257;181->3257,3257:442002,3257,3257
unit_prime_square,p=3259,1,10621080,10621081,3259^2,3259:3259,2;3;5;163;181,1,5,1,1,1,1,1,1,2884508310,0,2->3259;3->3259;5->3259;163->3259;181->3259,3259:885090,3259,3259
unit_prime_square,p=3271,1,10699440,10699441,3271^2,3271:3271,2;3;5;109;409,1,5,1,1,1,1,1,1,4374733530,0,2->3271;3->3271;5->3271;109->3271;409->3271,3271:1337430,3271,3271
unit_prime_square,p=3299,1,10883400,10883401,3299^2,3299:3299,2;3;5;11;17;97,1,6,1,1,1,1,1,1,1795216830,0,2->3299;3->3299;5->3299;11->3299;17->3299;97->3299,3299:544170,3299,3299
unit_prime_square,p=3301,1,10896600,10896601,3301^2,3301:3301,2;3;5;11;13;127,1,6,1,1,1,1,1,1,1798483830,0,2->3301;3->3301;5->3301;11->3301;13->3301;127->3301,3301:544830,3301,3301
unit_prime_square,p=3307,1,10936248,10936249,3307^2,3307:3307,2;3;19;29;827,1,5,1,1,1,1,1,1,9041543034,0,2->3307;3->3307;19->3307;29->3307;827->3307,3307:2734062,3307,3307
unit_prime_square,p=3313,1,10975968,10975969,3313^2,3313:3313,2;3;23;1657,1,4,1,1,1,1,1,1,757570458,0,2->3313;3->3313;23->3313;1657->3313,3313:228666,3313,3313
unit_prime_square,p=3319,1,11015760,11015761,3319^2,3319:3319,2;3;5;7;79;83,1,6,1,1,1,1,1,1,4570163430,0,2->3319;3->3319;5->3319;7->3319;79->3319;83->3319,3319:1376970,3319,3319
unit_prime_square,p=3323,1,11042328,11042329,3323^2,3323:3323,2;3;11;151;277,1,5,1,1,1,1,1,1,9173413986,0,2->3323;3->3323;11->3323;151->3323;277->3323,3323:2760582,3323,3323
unit_prime_square,p=3329,1,11082240,11082241,3329^2,3329:3329,2;3;5;13;37,1,5,1,1,1,1,1,1,48037470,0,2->3329;3->3329;5->3329;13->3329;37->3329,3329:14430,3329,3329
unit_prime_square,p=3331,1,11095560,11095561,3331^2,3331:3331,2;3;5;7;17;37,1,6,1,1,1,1,1,1,439991790,0,2->3331;3->3331;5->3331;7->3331;17->3331;37->3331,3331:132090,3331,3331
unit_prime_square,p=3343,1,11175648,11175649,3343^2,3343:3343,2;3;11;19;557,1,5,1,1,1,1,1,1,2335011954,0,2->3343;3->3343;11->3343;19->3343;557->3343,3343:698478,3343,3343
unit_prime_square,p=3347,1,11202408,11202409,3347^2,3347:3347,2;3;7;31;239,1,5,1,1,1,1,1,1,1041512766,0,2->3347;3->3347;7->3347;31->3347;239->3347,3347:311178,3347,3347
unit_prime_square,p=3359,1,11282880,11282881,3359^2,3359:3359,2;3;5;7;23;73,1,6,1,1,1,1,1,1,1184349810,0,2->3359;3->3359;5->3359;7->3359;23->3359;73->3359,3359:352590,3359,3359
unit_prime_square,p=3361,1,11296320,11296321,3361^2,3361:3361,2;3;5;7;41,1,5,1,1,1,1,1,1,28938210,0,2->3361;3->3361;5->3361;7->3361;41->3361,3361:8610,3361,3361
unit_prime_square,p=3371,1,11363640,11363641,3371^2,3371:3371,2;3;5;281;337,1,5,1,1,1,1,1,1,9576707610,0,2->3371;3->3371;5->3371;281->3371;337->3371,3371:2840910,3371,3371
unit_prime_square,p=3373,1,11377128,11377129,3373^2,3373:3373,2;3;7;241;281,1,5,1,1,1,1,1,1,9593763186,0,2->3373;3->3373;7->3373;241->3373;281->3373,3373:2844282,3373,3373
unit_prime_square,p=3389,1,11485320,11485321,3389^2,3389:3389,2;3;5;7;11;113,1,6,1,1,1,1,1,1,884630670,0,2->3389;3->3389;5->3389;7->3389;11->3389;113->3389,3389:261030,3389,3389
unit_prime_square,p=3391,1,11498880,11498881,3391^2,3391:3391,2;3;5;53;113,1,5,1,1,1,1,1,1,609260970,0,2->3391;3->3391;5->3391;53->3391;113->3391,3391:179670,3391,3391
unit_prime_square,p=3407,1,11607648,11607649,3407^2,3407:3407,2;3;13;71;131,1,5,1,1,1,1,1,1,2471703546,0,2->3407;3->3407;13->3407;71->3407;131->3407,3407:725478,3407,3407
unit_prime_square,p=3413,1,11648568,11648569,3413^2,3413:3413,2;3;569;853,1,4,1,1,1,1,1,1,9939140646,0,2->3413;3->3413;569->3413;853->3413,3413:2912142,3413,3413
unit_prime_square,p=3433,1,11785488,11785489,3433^2,3433:3433,2;3;11;13;17;101,1,6,1,1,1,1,1,1,5057447538,0,2->3433;3->3433;11->3433;13->3433;17->3433;101->3433,3433:1473186,3433,3433
unit_prime_square,p=3449,1,11895600,11895601,3449^2,3449:3449,2;3;5;23;431,1,5,1,1,1,1,1,1,1025698110,0,2->3449;3->3449;5->3449;23->3449;431->3449,3449:297390,3449,3449
unit_prime_square,p=3457,1,11950848,11950849,3457^2,3457:3457,2;3;7;13;19,1,5,1,1,1,1,1,1,35862918,0,2->3457;3->3457;7->3457;13->3457;19->3457,3457:10374,3457,3457
unit_prime_square,p=3461,1,11978520,11978521,3461^2,3461:3461,2;3;5;173;577,1,5,1,1,1,1,1,1,10364414430,0,2->3461;3->3461;5->3461;173->3461;577->3461,3461:2994630,3461,3461
unit_prime_square,p=3463,1,11992368,11992369,3463^2,3463:3463,2;3;433;577,1,4,1,1,1,1,1,1,5191196298,0,2->3463;3->3463;433->3463;577->3463,3463:1499046,3463,3463
unit_prime_square,p=3467,1,12020088,12020089,3467^2,3467:3467,2;3;17;1733,1,4,1,1,1,1,1,1,612847722,0,2->3467;3->3467;17->3467;1733->3467,3467:176766,3467,3467
unit_prime_square,p=3469,1,12033960,12033961,3469^2,3469:3469,2;3;5;17;347,1,5,1,1,1,1,1,1,613908930,0,2->3469;3->3469;5->3469;17->3469;347->3469,3469:176970,3469,3469
unit_prime_square,p=3491,1,12187080,12187081,3491^2,3491:3491,2;3;5;97;349,1,5,1,1,1,1,1,1,3545424690,0,2->3491;3->3491;5->3491;97->3491;349->3491,3491:1015590,3491,3491
unit_prime_square,p=3499,1,12243000,12243001,3499^2,3499:3499,2;3;5;7;11;53,1,6,1,1,1,1,1,1,428382570,0,2->3499;3->3499;5->3499;7->3499;11->3499;53->3499,3499:122430,3499,3499
unit_prime_square,p=3511,1,12327120,12327121,3511^2,3511:3511,2;3;5;13;439,1,5,1,1,1,1,1,1,601118310,0,2->3511;3->3511;5->3511;13->3511;439->3511,3511:171210,3511,3511
unit_prime_square,p=3517,1,12369288,12369289,3517^2,3517:3517,2;3;293;1759,1,4,1,1,1,1,1,1,10875696474,0,2->3517;3->3517;293->3517;1759->3517,3517:3092322,3517,3517
unit_prime_square,p=3527,1,12439728,12439729,3527^2,3527:3527,2;3;7;41;43,1,5,1,1,1,1,1,1,261160242,0,2->3527;3->3527;7->3527;41->3527;43->3527,3527:74046,3527,3527
unit_prime_square,p=3529,1,12453840,12453841,3529^2,3529:3529,2;3;5;7;353,1,5,1,1,1,1,1,1,261604770,0,2->3529;3->3529;5->3529;7->3529;353->3529,3529:74130,3529,3529
unit_prime_square,p=3533,1,12482088,12482089,3533^2,3533:3533,2;3;19;31;883,1,5,1,1,1,1,1,1,11024804226,0,2->3533;3->3533;19->3533;31->3533;883->3533,3533:3120522,3533,3533
unit_prime_square,p=3539,1,12524520,12524521,3539^2,3539:3539,2;3;5;29;59;61,1,6,1,1,1,1,1,1,11081069070,0,2->3539;3->3539;5->3539;29->3539;59->3539;61->3539,3539:3131130,3539,3539
unit_prime_square,p=3541,1,12538680,12538681,3541^2,3541:3541,2;3;5;7;11;23;59,1,7,1,1,1,1,1,1,11099866470,0,2->3541;3->3541;5->3541;7->3541;11->3541;23->3541;59->3541,3541:3134670,3541,3541
unit_prime_square,p=3547,1,12581208,12581209,3547^2,3547:3547,2;3;197;887,1,4,1,1,1,1,1,1,3718795398,0,2->3547;3->3547;197->3547;887->3547,3547:1048434,3547,3547
unit_prime_square,p=3557,1,12652248,12652249,3557^2,3557:3557,2;3;7;127;593,1,5,1,1,1,1,1,1,11251011534,0,2->3557;3->3557;7->3557;127->3557;593->3557,3557:3163062,3557,3557
unit_prime_square,p=3559,1,12666480,12666481,3559^2,3559:3559,2;3;5;89;593,1,5,1,1,1,1,1,1,5635000290,0,2->3559;3->3559;5->3559;89->3559;593->3559,3559:1583310,3559,3559
unit_prime_square,p=3571,1,12752040,12752041,3571^2,3571:3571,2;3;5;7;17;19;47,1,7,1,1,1,1,1,1,11384383710,0,2->3571;3->3571;5->3571;7->3571;17->3571;19->3571;47->3571,3571:3188010,3571,3571
unit_prime_square,p=3581,1,12823560,12823561,3581^2,3581:3581,2;3;5;179;199,1,5,1,1,1,1,1,1,3826764030,0,2->3581;3->3581;5->3581;179->3581;199->3581,3581:1068630,3581,3581
unit_prime_square,p=3583,1,12837888,12837889,3583^2,3583:3583,2;3;7;199,1,4,1,1,1,1,1,1,29946714,0,2->3583;3->3583;7->3583;199->3583,3583:8358,3583,3583
unit_prime_square,p=3593,1,12909648,12909649,3593^2,3593:3593,2;3;449;599,1,4,1,1,1,1,1,1,5798045658,0,2->3593;3->3593;449->3593;599->3593,3593:1613706,3593,3593
unit_prime_square,p=3607,1,13010448,13010449,3607^2,3607:3607,2;3;11;41;601,1,5,1,1,1,1,1,1,5866085742,0,2->3607;3->3607;11->3607;41->3607;601->3607,3607:1626306,3607,3607
unit_prime_square,p=3613,1,13053768,13053769,3613^2,3613:3613,2;3;7;13;43;139,1,6,1,1,1,1,1,1,11790815946,0,2->3613;3->3613;7->3613;13->3613;43->3613;139->3613,3613:3263442,3613,3613
unit_prime_square,p=3617,1,13082688,13082689,3617^2,3617:3617,2;3;67;113,1,4,1,1,1,1,1,1,164305842,0,2->3617;3->3617;67->3617;113->3617,3617:45426,3617,3617
unit_prime_square,p=3623,1,13126128,13126129,3623^2,3623:3623,2;3;151;1811,1,4,1,1,1,1,1,1,5944495218,0,2->3623;3->3623;151->3623;1811->3623,3623:1640766,3623,3623
unit_prime_square,p=3631,1,13184160,13184161,3631^2,3631:3631,2;3;5;11;227,1,5,1,1,1,1,1,1,271998210,0,2->3631;3->3631;5->3631;11->3631;227->3631,3631:74910,3631,3631
unit_prime_square,p=3637,1,13227768,13227769,3637^2,3637:3637,2;3;17;101;107,1,5,1,1,1,1,1,1,4009116018,0,2->3637;3->3637;17->3637;101->3637;107->3637,3637:1102314,3637,3637
unit_prime_square,p=3643,1,13271448,13271449,3643^2,3643:3643,2;3;607;911,1,4,1,1,1,1,1,1,12086971266,0,2->3643;3->3643;607->3643;911->3643,3643:3317862,3643,3643
unit_prime_square,p=3659,1,13388280,13388281,3659^2,3659:3659,2;3;5;31;59;61,1,6,1,1,1,1,1,1,12246929130,0,2->3659;3->3659;5->3659;31->3659;59->3659;61->3659,3659:3347070,3659,3659
unit_prime_square,p=3671,1,13476240,13476241,3671^2,3671:3671,2;3;5;17;367,1,5,1,1,1,1,1,1,687101070,0,2->3671;3->3671;5->3671;17->3671;367->3671,3671:187170,3671,3671
unit_prime_square,p=3673,1,13490928,13490929,3673^2,3673:3673,2;3;11;17;167,1,5,1,1,1,1,1,1,688224702,0,2->3673;3->3673;11->3673;17->3673;167->3673,3673:187374,3673,3673
unit_prime_square,p=3677,1,13520328,13520329,3677^2,3677:3677,2;3;613;919,1,4,1,1,1,1,1,1,12428561514,0,2->3677;3->3677;613->3677;919->3677,3677:3380082,3677,3677
unit_prime_square,p=3691,1,13623480,13623481,3691^2,3691:3691,2;3;5;13;41;71,1,6,1,1,1,1,1,1,4190355390,0,2->3691;3->3691;5->3691;13->3691;41->3691;71->3691,3691:1135290,3691,3691
unit_prime_square,p=3697,1,13667808,13667809,3697^2,3697:3697,2;3;7;11;43,1,5,1,1,1,1,1,1,73444602,0,2->3697;3->3697;7->3697;11->3697;43->3697,3697:19866,3697,3697
unit_prime_square,p=3701,1,13697400,13697401,3701^2,3701:3701,2;3;5;37;617,1,5,1,1,1,1,1,1,2534703870,0,2->3701;3->3701;5->3701;37->3701;617->3701,3701:684870,3701,3701
unit_prime_square,p=3709,1,13756680,13756681,3709^2,3709:3709,2;3;5;7;53;103,1,6,1,1,1,1,1,1,4251960510,0,2->3709;3->3709;5->3709;7->3709;53->3709;103->3709,3709:1146390,3709,3709
unit_prime_square,p=3719,1,13830960,13830961,3719^2,3719:3719,2;3;5;11;13;31,1,6,1,1,1,1,1,1,494589810,0,2->3719;3->3719;5->3719;11->3719;13->3719;31->3719,3719:132990,3719,3719
unit_prime_square,p=3727,1,13890528,13890529,3727^2,3727:3727,2;3;23;233,1,4,1,1,1,1,1,1,119837958,0,2->3727;3->3727;23->3727;233->3727,3727:32154,3727,3727
unit_prime_square,p=3733,1,13935288,13935289,3733^2,3733:3733,2;3;311;1867,1,4,1,1,1,1,1,1,13005107526,0,2->3733;3->3733;311->3733;1867->3733,3733:3483822,3733,3733
unit_prime_square,p=3739,1,13980120,13980121,3739^2,3739:3739,2;3;5;7;11;17;89,1,7,1,1,1,1,1,1,13067917170,0,2->3739;3->3739;5->3739;7->3739;11->3739;17->3739;89->3739,3739:3495030,3739,3739
unit_prime_square,p=3761,1,14145120,14145121,3761^2,3761:3761,2;3;5;11;19;47,1,6,1,1,1,1,1,1,1108329090,0,2->3761;3->3761;5->3761;11->3761;19->3761;47->3761,3761:294690,3761,3761
unit_prime_square,p=3767,1,14190288,14190289,3767^2,3767:3767,2;3;7;157;269,1,5,1,1,1,1,1,1,6681851862,0,2->3767;3->3767;7->3767;157->3767;269->3767,3767:1773786,3767,3767
unit_prime_square,p=3769,1,14205360,14205361,3769^2,3769:3769,2;3;5;13;29;157,1,6,1,1,1,1,1,1,6692500230,0,2->3769;3->3769;5->3769;13->3769;29->3769;157->3769,3769:1775670,3769,3769
unit_prime_square,p=3779,1,14280840,14280841,3779^2,3779:3779,2;3;5;7;1889,1,5,1,1,1,1,1,1,1499091510,0,2->3779;3->3779;5->3779;7->3779;1889->3779,3779:396690,3779,3779
unit_prime_square,p=3793,1,14386848,14386849,3793^2,3793:3793,2;3;7;79;271,1,5,1,1,1,1,1,1,3410582154,0,2->3793;3->3793;7->3793;79->3793;271->3793,3793:899178,3793,3793
unit_prime_square,p=3797,1,14417208,14417209,3797^2,3797:3797,2;3;13;73;211,1,5,1,1,1,1,1,1,4561844898,0,2->3797;3->3797;13->3797;73->3797;211->3797,3797:1201434,3797,3797
unit_prime_square,p=3803,1,14462808,14462809,3803^2,3803:3803,2;3;317;1901,1,4,1,1,1,1,1,1,13750514706,0,2->3803;3->3803;317->3803;1901->3803,3803:3615702,3803,3803
unit_prime_square,p=3821,1,14600040,14600041,3821^2,3821:3821,2;3;5;7;13;191,1,6,1,1,1,1,1,1,1992384030,0,2->3821;3->3821;5->3821;7->3821;13->3821;191->3821,3821:521430,3821,3821
unit_prime_square,p=3823,1,14615328,14615329,3823^2,3823:3823,2;3;7;13;239,1,5,1,1,1,1,1,1,498878562,0,2->3823;3->3823;7->3823;13->3823;239->3823,3823:130494,3823,3823
unit_prime_square,p=3833,1,14691888,14691889,3833^2,3833:3833,2;3;71;479,1,4,1,1,1,1,1,1,782138982,0,2->3833;3->3833;71->3833;479->3833,3833:204054,3833,3833
unit_prime_square,p=3847,1,14799408,14799409,3847^2,3847:3847,2;3;13;37;641,1,5,1,1,1,1,1,1,7116665322,0,2->3847;3->3847;13->3847;37->3847;641->3847,3847:1849926,3847,3847
unit_prime_square,p=3851,1,14830200,14830201,3851^2,3851:3851,2;3;5;7;11;107,1,6,1,1,1,1,1,1,951851670,0,2->3851;3->3851;5->3851;7->3851;11->3851;107->3851,3851:247170,3851,3851
unit_prime_square,p=3853,1,14845608,14845609,3853^2,3853:3853,2;3;41;47;107,1,5,1,1,1,1,1,1,4766677302,0,2->3853;3->3853;41->3853;47->3853;107->3853,3853:1237134,3853,3853
unit_prime_square,p=3863,1,14922768,14922769,3863^2,3863:3863,2;3;7;23;1931,1,5,1,1,1,1,1,1,7205831598,0,2->3863;3->3863;7->3863;23->3863;1931->3863,3863:1865346,3863,3863
unit_prime_square,p=3877,1,15031128,15031129,3877^2,3877:3877,2;3;7;17;19;277,1,6,1,1,1,1,1,1,14568920814,0,2->3877;3->3877;7->3877;17->3877;19->3877;277->3877,3877:3757782,3877,3877
unit_prime_square,p=3881,1,15062160,15062161,3881^2,3881:3881,2;3;5;97;647,1,5,1,1,1,1,1,1,7307030370,0,2->3881;3->3881;5->3881;97->3881;647->3881,3881:1882770,3881,3881
unit_prime_square,p=3889,1,15124320,15124321,3889^2,3889:3889,2;3;5;389,1,4,1,1,1,1,1,1,45384630,0,2->3889;3->3889;5->3889;389->3889,3889:11670,3889,3889
unit_prime_square,p=3907,1,15264648,15264649,3907^2,3907:3907,2;3;7;31;977,1,5,1,1,1,1,1,1,4969914978,0,2->3907;3->3907;7->3907;31->3907;977->3907,3907:1272054,3907,3907
unit_prime_square,p=3911,1,15295920,15295921,3911^2,3911:3911,2;3;5;17;23;163,1,6,1,1,1,1,1,1,7477792890,0,2->3911;3->3911;5->3911;17->3911;23->3911;163->3911,3911:1911990,3911,3911
unit_prime_square,p=3917,1,15342888,15342889,3917^2,3917:3917,2;3;11;89;653,1,5,1,1,1,1,1,1,15024523074,0,2->3917;3->3917;11->3917;89->3917;653->3917,3917:3835722,3917,3917
unit_prime_square,p=3919,1,15358560,15358561,3919^2,3919:3919,2;3;5;7;653,1,5,1,1,1,1,1,1,537412470,0,2->3919;3->3919;5->3919;7->3919;653->3919,3919:137130,3919,3919
unit_prime_square,p=3923,1,15389928,15389929,3923^2,3923:3923,2;3;37;53;109,1,5,1,1,1,1,1,1,5031223962,0,2->3923;3->3923;37->3923;53->3923;109->3923,3923:1282494,3923,3923
unit_prime_square,p=3929,1,15437040,15437041,3929^2,3929:3929,2;3;5;131;491,1,5,1,1,1,1,1,1,7581516270,0,2->3929;3->3929;5->3929;131->3929;491->3929,3929:1929630,3929,3929
unit_prime_square,p=3931,1,15452760,15452761,3931^2,3931:3931,2;3;5;131;983,1,5,1,1,1,1,1,1,15186199890,0,2->3931;3->3931;5->3931;131->3931;983->3931,3931:3863190,3931,3931
unit_prime_square,p=3943,1,15547248,15547249,3943^2,3943:3943,2;3;17;29;73,1,5,1,1,1,1,1,1,851427762,0,2->3943;3->3943;17->3943;29->3943;73->3943,3943:215934,3943,3943
unit_prime_square,p=3947,1,15578808,15578809,3947^2,3947:3947,2;3;7;47;1973,1,5,1,1,1,1,1,1,15372388794,0,2->3947;3->3947;7->3947;47->3947;1973->3947,3947:3894702,3947,3947
unit_prime_square,p=3967,1,15737088,15737089,3967^2,3967:3967,2;3;31;661,1,4,1,1,1,1,1,1,487726782,0,2->3967;3->3967;31->3967;661->3967,3967:122946,3967,3967
unit_prime_square,p=3989,1,15912120,15912121,3989^2,3989:3989,2;3;5;7;19;997,1,6,1,1,1,1,1,1,15868361670,0,2->3989;3->3989;5->3989;7->3989;19->3989;997->3989,3989:3978030,3989,3989
unit_prime_square,p=4001,1,16008000,16008001,4001^2,4001:4001,2;3;5;23;29,1,5,1,1,1,1,1,1,80060010,0,2->4001;3->4001;5->4001;23->4001;29->4001,4001:20010,4001,4001
unit_prime_square,p=4003,1,16024008,16024009,4003^2,4003:4003,2;3;7;11;13;23;29,1,7,1,1,1,1,1,1,16036026006,0,2->4003;3->4003;7->4003;11->4003;13->4003;23->4003;29->4003,4003:4006002,4003,4003
unit_prime_square,p=4007,1,16056048,16056049,4007^2,4007:4007,2;3;167;2003,1,4,1,1,1,1,1,1,8042073042,0,2->4007;3->4007;167->4007;2003->4007,4007:2007006,4007,4007
unit_prime_square,p=4013,1,16104168,16104169,4013^2,4013:4013,2;3;17;59;223,1,5,1,1,1,1,1,1,5385502182,0,2->4013;3->4013;17->4013;59->4013;223->4013,4013:1342014,4013,4013
unit_prime_square,p=4019,1,16152360,16152361,4019^2,4019:4019,2;3;5;7;41;67,1,6,1,1,1,1,1,1,2318440530,0,2->4019;3->4019;5->4019;7->4019;41->4019;67->4019,4019:576870,4019,4019
unit_prime_square,p=4021,1,16168440,16168441,4021^2,4021:4021,2;3;5;67;2011,1,5,1,1,1,1,1,1,16253324310,0,2->4021;3->4021;5->4021;67->4021;2011->4021,4021:4042110,4021,4021
unit_prime_square,p=4027,1,16216728,16216729,4027^2,4027:4027,2;3;11;19;53;61,1,6,1,1,1,1,1,1,16326190914,0,2->4027;3->4027;11->4027;19->4027;53->4027;61->4027,4027:4054182,4027,4027
unit_prime_square,p=4049,1,16394400,16394401,4049^2,4049:4049,2;3;5;11;23,1,5,1,1,1,1,1,1,30731910,0,2->4049;3->4049;5->4049;11->4049;23->4049,4049:7590,4049,4049
